id,title,author,summary,last,thumbnail,serialize,genre
704524,데일리 프랑스,hara****,"안녕하세요, 경선입니다. 프랑스에서 몇 해간 살면서 겪은 개인적인 경험들을 풀어보겠습니다. 잘부탁드려요 !",/bestChallenge/detail?titleId=704524&no=12,https://shared-comic.pstatic.net/thumb/user_contents_data/challenge_comic/2017/12/19/310732/thumbnail_title_harahm13_221133_.jpg,False,에피소드
720913,^-^ (캐럿하이픈캐럿),kje_****,"착한 아이가 되기 위해 온갖 거짓말로 자신을 포장하며 살아온 서진. 개학 첫날, 야매 심리 전문가 고라니에게 거짓말을 들켜버렸다!",/bestChallenge/detail?titleId=720913&no=20,https://shared-comic.pstatic.net/thumb/user_contents_data/challenge_comic/2021/09/04/298972/thumbnail_98x794150db0e_6804_4cb8_8120_ead08fcb85d5_00000475.JPEG,False,스토리
499733,"발로 그린 이야기,",ykik****,돼지토끼 투게더의 즐거운 이야기 :3,/bestChallenge/detail?titleId=499733&no=140,https://shared-comic.pstatic.net/thumb/user_contents_data/challenge_comic/2013/03/25/142267/thumbnail_title_ykikiband_134413_.jpg,False,에피소드
548888,괜찮아yo,buna****,"안괜찮은데 괜찮은척 살아가는 이야기.
매주 수요일에 만나yo",/bestChallenge/detail?titleId=548888&no=23,https://shared-comic.pstatic.net/thumb/user_contents_data/challenge_comic/2013/03/28/250931/thumbnail_title_bunaeno_021503_.jpg,False,에피소드
786457,유산은 처음이라,kahi****,"습관성 유산을 극복해 아이를 출산한 투빈맘의 경험담 이야기.
인스타 @2bin_mom 연재 중입니다.",/bestChallenge/detail?titleId=786457&no=29,https://shared-comic.pstatic.net/thumb/user_contents_data/challenge_comic/2021/12/05/351874/thumbnail_98x794195bb7a_a7e8_4da7_8d91_85639716e97a_00001764.JPEG,False,에피소드
729113,발버둥치다,dong****,일상을 그립니다.,/bestChallenge/detail?titleId=729113&no=38,https://shared-comic.pstatic.net/thumb/user_contents_data/challenge_comic/2019/05/25/300746/thumbnail_98x796233737a_f5c3_46b5_8d84_b3f77f8cf41d_00000727.JPEG,False,에피소드
720924,진주전,gree****,"어느 날, 주인공 진주의 앞에 나타난 도깨비. 진주의 숨어있는 기억을 되짚어가는 도깨비 판타지",/bestChallenge/detail?titleId=720924&no=9,https://shared-comic.pstatic.net/thumb/user_contents_data/challenge_comic/2018/12/07/322023/thumbnail_98x79e23b0e71_12ca_4468_9ab7_1eb96a8d7da9_00000235.JPEG,False,스토리
622620,스리핑거,ng****,기타 동아리 스리핑거에서 펼쳐지는 기타에 관한 에피소드,/bestChallenge/detail?titleId=622620&no=59,https://shared-comic.pstatic.net/thumb/user_contents_data/challenge_comic/2015/03/16/274795/thumbnail_title_nga88_122736_98x79.jpg,False,에피소드
442398,못난오리,myok****,"동화 미운 오리 새끼처럼 불행하게 살아온 한 여고생.
여러 만남으로  백조로 다시 새롭게 태어나는데..",/bestChallenge/detail?titleId=442398&no=43,https://shared-comic.pstatic.net/thumb/user_contents_data/challenge_comic/2012/08/11/222272/thumbnail_title_myoki55_193848_.jpg,False,스토리
704549,어디사세요,3m****,건축만화 : 맞춤형아파트프로젝트,/bestChallenge/detail?titleId=704549&no=49,https://shared-comic.pstatic.net/thumb/user_contents_data/challenge_comic/2020/07/01/313630/thumbnail_98x796cadb2cb_a74d_4743_844a_4412a1a3bd4d_00000334.JPEG,False,옴니버스
696360,커먼 라이더스,jott****,"커먼 라이더스는 평범한 사람들이 자전거를 접하면서 격게 되는 일들을 이야기로 풀어낸다. 
우리나라에 실제하는 다양한 코스와 먹거리, 대회등을 중심으로 다루면서,
자전거 초보자에겐 호기심과 메뉴얼을 제공하고, 
상급자에겐 동질감과 추억을 제공하는 목적으로 그려진다.",/bestChallenge/detail?titleId=696360&no=20,https://shared-comic.pstatic.net/thumb/user_contents_data/challenge_comic/2017/05/05/310127/thumbnail_title_jottolee_194248_98x79.jpg,False,스토리
786475,가족이되는과정,hero****,두 사람 사이에 꿈에 그리던 아기천사가 찾아왔다. 당연하게? 누구나 겪는? 결코 순탄치 않은 가족이 되는 과정,/bestChallenge/detail?titleId=786475&no=38,https://shared-comic.pstatic.net/thumb/user_contents_data/challenge_comic/2021/12/06/280831/thumbnail_98x79a81f4ef1_1baf_4cbf_afd4_16e8b35201b6_00001900.JPEG,False,에피소드
385072,리바이어던,mind****,SF 드라마,/bestChallenge/detail?titleId=385072&no=23,https://shared-comic.pstatic.net/thumb/user_contents_data/challenge_comic/2015/04/04/165903/thumbnail_title_mindae2000_002748_98x79.jpg,False,스토리
704561,짝사랑 기승전결,brow****,평범한 짝사랑이야기,/bestChallenge/detail?titleId=704561&no=35,https://shared-comic.pstatic.net/thumb/user_contents_data/challenge_comic/2018/05/10/299486/thumbnail_98x791da20b62_73d4_4402_8cd0_8749e4983936_00004741.JPEG,False,스토리
73778,'아동전문' 동화미술학원,pink****,"세상에 마지막 남은 마계의 입구인 동화미술학원은 어린 요괴들의 순화를 담당하고있는
나름의 교육기관이다. 어느날 이 곳에 일손이 딸려 새로운 선생님을 영입하게 되면서 이야기는 시작된다.",/bestChallenge/detail?titleId=73778&no=17,https://shared-comic.pstatic.net/thumb/user_contents_data/challenge_comic/2009/08/24/125742/thumbnail_title_pinknulbo_025424_98x79.jpg,False,스토리
65593,탈(TAL),asch****,특수한 힘을 지닌 사람들의 싸움,/bestChallenge/detail?titleId=65593&no=43,https://shared-comic.pstatic.net/thumb/user_contents_data/challenge_comic/2010/07/13/98585/thumbnail_title_aschdaddy_115439_.jpg,True,스토리
786490,저승의 사원이 되어주세요,mini****,"어릴 적부터 삶과 죽음에 관심이 많았던 '다온'에게 어느 날 뜬금없이 저승사자가 찾아오는데...
""너는 어차피 이 일을 해야만 하는 운명이거든!""
이승을 떠도는 영혼들의 한을 풀어주기 위해 매일 열심히 일하고 있는 저승사자들의 이야기.",/bestChallenge/detail?titleId=786490&no=11,https://shared-comic.pstatic.net/thumb/user_contents_data/challenge_comic/2022/09/05/351886/thumbnail_98x7954828240_b7de_4804_accc_0940a53f70e9_00003284.JPEG,False,스토리
745530,이별의 플라시보,hoer****,"이별의 긍정적인 효과에 대하여.

[공지] 안녕하세요 여러분! 현재 만화를 검수중에 있습니다! 이번이 마지막 리메이크로 예전 화수들은 삭제 또는 작가 블로그로 옮긴 예정입니다. 항상 제 작품을 좋아해주셔서 감사합니다! 금방 다시 만나요~!",/bestChallenge/detail?titleId=745530&no=16,https://shared-comic.pstatic.net/thumb/user_contents_data/challenge_comic/2020/10/16/330597/thumbnail_98x797a7e6213_c67b_4ac6_9634_51d002d2600d_00000186.JPEG,False,스토리
663612,단역: 아무개,wh****,만화의 줄거리를 지키기 위한 단역의 이야기,/bestChallenge/detail?titleId=663612&no=13,https://shared-comic.pstatic.net/thumb/user_contents_data/challenge_comic/2015/09/20/286615/thumbnail_title_wh9504_165126_.jpg,False,에피소드
639039,낭만은 원래 돈이 없어야 하는 거래,ga_w****,여행의 낭만은 약간의 부족함 속에서 피어난다! 맑은 수채화로 그려낸 두 자매의 감성가득 유럽여행기.,/bestChallenge/detail?titleId=639039&no=48,https://shared-comic.pstatic.net/thumb/user_contents_data/challenge_comic/2015/03/21/282020/thumbnail_title_ga_wool_230110_.jpg,False,에피소드
688197,RUN,hl****,저스티스맨이라는 히어로의 오타쿠인 주인공은 학교에서 거대 일진 조직인 태양회에게 괴롭힘을 당하고 있는 셔틀 중 한 명이다. 그러던 어느 날같이 괴롭힘을 당하던 친구가 견디지 못하고 자살하자 그 충격으로 은둔형 외톨이가 된다. 만화나 영화와 달리 도와주는 히어로가 없는 현실에서 주인공 대준은 현실을 극복하기 위해 달릴 것인가 아니면 도망치기 위한 달리기를 할 것인가...,/bestChallenge/detail?titleId=688197&no=12,https://shared-comic.pstatic.net/thumb/user_contents_data/challenge_comic/2016/11/10/278781/thumbnail_title_hlowin_182709_.jpg,False,스토리
786503,예청,mk****,조선 최초의 여군 부대 '예청' 소속인 만이는 동료들과 함께 왜구들과 결탁한 탐관오리들을 무찌른다.,/bestChallenge/detail?titleId=786503&no=7,https://shared-comic.pstatic.net/thumb/user_contents_data/challenge_comic/2021/12/06/293827/thumbnail_98x7954ce1004_9c70_417a_b2ae_fe9ce24ba188_00000016.JPEG,False,스토리
319560,신과 인간에 관한 재밌는 상상화,fly7****,"인간도 이 세상에 태어나기 이전엔 어쩌면 신의 모습으로 존재하고 있진 않았을까~?하는
막연한 상상과 호기심을 내 멋대로의 상상으로 펼쳐보았습니다~~",/bestChallenge/detail?titleId=319560&no=28,https://shared-comic.pstatic.net/thumb/user_contents_data/challenge_comic/2013/07/07/185778/thumbnail_title_fly7109_125037_.jpg,False,옴니버스
696396,개인사생활,wate****,죽으면 끝이라고 생각했다. 그런데 심리상담? 거주지 제공? 이 사후 서비스는 뭐야?! 죽었지만 살아가야 한다. 그리고 죽고 난 뒤에야 비로소 인간다운 삶을 산다.,/bestChallenge/detail?titleId=696396&no=16,https://shared-comic.pstatic.net/thumb/user_contents_data/challenge_comic/2017/05/06/310147/thumbnail_title_water-farm_135219_98x79.jpg,False,옴니버스
761935,퇴마도시,f_an****,도시의 요괴들을 잡아라! (자유연재),/bestChallenge/detail?titleId=761935&no=17,https://shared-comic.pstatic.net/thumb/user_contents_data/challenge_comic/2022/05/04/329530/thumbnail_98x79bfcc8960_35f7_4385_9a91_66fa6c4bdcf2_00001447.JPEG,False,스토리
688210,티안,zi****,잃어버린 것들을 찾기 위한 소년·소녀의 모험!,/bestChallenge/detail?titleId=688210&no=18,https://shared-comic.pstatic.net/thumb/user_contents_data/challenge_comic/2016/11/11/305948/thumbnail_title_ziongu_034703_.jpg,False,스토리
589907,(2부)나는엄마다,seey****,엄마가 된 고등학생 다혜의 학교복귀 투쟁기!!,/bestChallenge/detail?titleId=589907&no=9,https://shared-comic.pstatic.net/thumb/user_contents_data/challenge_comic/2013/09/24/176516/thumbnail_title_seeyork_151914_.jpg,False,스토리
794710,달링은 넷우익,cott****,"두근거리는 마음으로 일본 유학생활을 시작한 우윤슬.
대학교 오케스트라 서클에서 만난 일본인 선배 잇시와 사귀게 된다.
사귀고나서 한 달이 지나자, 잇시는 독도가 한국 땅인 증거를 가져오라는데...?",/bestChallenge/detail?titleId=794710&no=34,https://shared-comic.pstatic.net/thumb/user_contents_data/challenge_comic/2022/05/11/355617/thumbnail_98x79a85b1067_76a3_4a1d_9a5c_2c403dfefd80_00002794.JPEG,False,에피소드
647257,모아이 스토리,moai****,"상경 9년차!, 무뚝뚝한듯 다정한, 모아이와 인디, 그리고 친구들의 일상이야기입니다.
(매주 목 업데이트됩니다.)",/bestChallenge/detail?titleId=647257&no=106,https://shared-comic.pstatic.net/thumb/user_contents_data/challenge_comic/2015/10/08/285878/thumbnail_title_moaigun_113408_.jpg,False,에피소드
704601,이상의세상,coco****,남들과 다른 외형의 주인공  '이상' 과 거지로 살아가던 신과의 만남.,/bestChallenge/detail?titleId=704601&no=11,https://shared-comic.pstatic.net/thumb/user_contents_data/challenge_comic/2018/02/16/286638/article_thumbnail_98x79_c4462316_f1b2_457c_a4f2_5199c05ad131_00002098.JPEG,False,스토리
696411,다르디움,ny****,기계와 마법이 공존하는 오버테크놀로지 세계의 이야기.,/bestChallenge/detail?titleId=696411&no=41,https://shared-comic.pstatic.net/thumb/user_contents_data/challenge_comic/2018/10/16/310150/thumbnail_98x79eabc3df6_56f5_482a_bab3_c021274acefc_00007277.JPEG,False,에피소드
57438,웬일이니!!!,bigc****,본격 블록버스터급 패러디 만화!!,/bestChallenge/detail?titleId=57438&no=15,https://shared-comic.pstatic.net/thumb/user_contents_data/challenge_comic/2009/10/31/99518/thumbnail_title_bigcat75_100545_98x79.jpg,False,옴니버스
745566,달의 문지기(휴재),elvi****,"오랜 시간동안 봉인되어 있던 달의 문지기 '월'을 우연히 만나게 된 여고생 '한 겨울'
문지기가 달로 돌아갈 수 있는 힘이 충분히 채워질때 까지 한시적 동거를 허락하게 되었다.",/bestChallenge/detail?titleId=745566&no=21,https://shared-comic.pstatic.net/thumb/user_contents_data/challenge_comic/2020/04/22/310971/thumbnail_98x792dfcc5e9_094c_4192_a702_428c5f8c19cd_00000540.JPEG,False,스토리
630887,드래곤 카이트,clay****,용기사를 꿈꾸는 소년의 모험 이야기.,/bestChallenge/detail?titleId=630887&no=59,https://shared-comic.pstatic.net/thumb/user_contents_data/challenge_comic/2014/07/22/278510/thumbnail_title_clay_toon_001836_.jpg,False,스토리
745579,팬시x팬시,yuuc****,"팬시 회사를 다니고 있는 주인공 백지.
그녀가 좋아하는 '도토리라떼'가 그녀의 회사에 들어오게 되었다?!",/bestChallenge/detail?titleId=745579&no=25,https://shared-comic.pstatic.net/thumb/user_contents_data/challenge_comic/2020/04/23/257757/thumbnail_98x79650cf591_2059_46c3_a9fe_d06030f6555d_00000534.JPEG,True,스토리
663663,트위너,kum0****,스물 세살 민태현의 뒤늦은 정신적 성장기,/bestChallenge/detail?titleId=663663&no=49,https://shared-comic.pstatic.net/thumb/user_contents_data/challenge_comic/2015/12/29/293655/thumbnail_title_kum0706_155249_.jpg,False,스토리
622707,BeYonD,b612****,"너에게로 가는 나의 간절한 꿈에 관한 이야기
(자유연재중입니다 :D )",/bestChallenge/detail?titleId=622707&no=31,https://shared-comic.pstatic.net/thumb/user_contents_data/challenge_comic/2014/12/10/274841/thumbnail_title_b612gom_200135_.jpg,False,스토리
360563,애오라지,peek****,"설화 속에서의 도깨비들은 항상 이용 당하고 내쳐지나 절대 인간을 해하지 않는다. 사람을 사랑하고, 사랑할 수 밖에 없는 그들은 과연 어디서 왔고 또 어디로 가게 될까. 금까마귀와 옥토끼 두 마리, 그리고 어린 여우의 지독하고 간절한 사람 사는 이야기.",/bestChallenge/detail?titleId=360563&no=8,https://shared-comic.pstatic.net/thumb/user_contents_data/challenge_comic/2014/11/14/200168/thumbnail_title_peekaboo13_013218_.jpg,False,스토리
614517,개화여자정보고등학교,inso****,여고생들의 일상을 다룬 만화입니다.,/bestChallenge/detail?titleId=614517&no=9,https://shared-comic.pstatic.net/thumb/user_contents_data/challenge_comic/2014/03/16/271431/thumbnail_title_insomniac___124204_.jpg,False,에피소드
663670,자전거 도둑,nesr****,"철없는 주인공이 어느날 자전거를 훔치고, 그로인해 벌어지는 일들.",/bestChallenge/detail?titleId=663670&no=11,https://shared-comic.pstatic.net/thumb/user_contents_data/challenge_comic/2016/03/10/293659/thumbnail_title_nesroom2_051519_.jpg,False,스토리
434296,구리의 구리구리,ha****,구리가 겪고 들었던 실화를 바탕으로한 개그 에피소드,/bestChallenge/detail?titleId=434296&no=62,https://shared-comic.pstatic.net/thumb/user_contents_data/challenge_comic/2012/01/31/219349/thumbnail_title_ha5993_103421_.jpg,False,에피소드
483451,엥앙일기,ee****,먹고 살만한 딴따라 비정규직 앙과 오늘도 빠듯한 정규직 엥의 100% 진짜 생활 일기,/bestChallenge/detail?titleId=483451&no=69,https://shared-comic.pstatic.net/thumb/user_contents_data/challenge_comic/2012/10/19/233272/thumbnail_title_eeng2_013345_.jpg,False,에피소드
131196,스퓨메어:연기처럼 사라지다,rain****,연기처럼 사라질지도 모르는 뱀파이어와 돈최고 소녀 이야기,/bestChallenge/detail?titleId=131196&no=38,https://shared-comic.pstatic.net/thumb/user_contents_data/challenge_comic/2010/02/15/127928/thumbnail_title_raincat09_191634_98x79.jpg,False,스토리
712829,RUN!,herd****,철없던 주인공이 고생을 하며 점차 변화하는 이야기,/bestChallenge/detail?titleId=712829&no=33,https://shared-comic.pstatic.net/thumb/user_contents_data/challenge_comic/2018/06/11/278056/thumbnail_98x795187cb01_e876_4d7c_9d43_12add2a57b4e_00001183.JPEG,False,스토리
548991,사랑비,dny2****,"소망고등학교라는 한 장소안에서 그들이 추억하거나, 혹은 현재 진행형의 첫사랑 이야기를 옴니버스식으로 전개하는 만화. 소망고등학교 학생,선생님,그들의 지인과 가족들의 다양한 러브스토리가 한 이야기당 5-6회에 걸쳐 진행됨.",/bestChallenge/detail?titleId=548991&no=45,https://shared-comic.pstatic.net/thumb/user_contents_data/challenge_comic/2022/11/07/250958/title_thumbnail_083041_98x79.jpg,False,옴니버스
172159,기세기세 (기네스 세계 기록 세우기),cjhm****,기네스 세계 기록 세우기가 목표인 주인공과 그 친구들이 펼치는 슬랩스틱 러브 코미디.,/bestChallenge/detail?titleId=172159&no=26,https://shared-comic.pstatic.net/thumb/user_contents_data/challenge_comic/2010/06/05/101469/thumbnail_title_cjhmiss_084226_.jpg,False,스토리
639103,"오늘,응",c0****,응과 숭이 함께하는 달콤살벌 오늘 이야기,/bestChallenge/detail?titleId=639103&no=82,https://shared-comic.pstatic.net/thumb/user_contents_data/challenge_comic/2021/05/14/100260/thumbnail_98x7960113a77_be70_4e08_a750_621e70275dba_00004454.JPEG,False,에피소드
8323,블래비,acid****,일상의 아기자기한 코믹함,/bestChallenge/detail?titleId=8323&no=84,https://shared-comic.pstatic.net/thumb/user_contents_data/challenge_comic/2011/09/25/96649/thumbnail_title_acidhole_005149_98x79.jpg,False,에피소드
753796,웹툰왕,hoba****,한우의 웹툰 작가 도전기,/bestChallenge/detail?titleId=753796&no=12,https://shared-comic.pstatic.net/thumb/user_contents_data/challenge_comic/2020/09/01/303149/thumbnail_98x7918bb1963_012f_4f1b_aaf4_e554d2a9d923_00000244.JPEG,False,에피소드
8325,나는 고양이와 살고 있다,bi****,"중년 아저씨 금봉이, 흑돼지 순대군, 까칠 아씨 홍단이, 겁쟁이 태쁘, 선천적 막내 꽃송이와
인간 집사들의 이야기 (필냉이의 고양이 일기)",/bestChallenge/detail?titleId=8325&no=193,https://shared-comic.pstatic.net/thumb/user_contents_data/challenge_comic/2013/06/20/99496/thumbnail_title_bicasu_114837_.jpg,False,에피소드
8326,반쪽짜리 이야기,hwip****,반쪽짜리 이야기,/bestChallenge/detail?titleId=8326&no=10,https://shared-comic.pstatic.net/thumb/user_contents_data/challenge_comic/2020/05/13/114116/thumbnail_98x79e41a55ac_e960_4280_a4cb_00f9f34d2f16_00000464.JPEG,False,에피소드
639111,데몬데몬,nets****,"먼 옛날, 파멸을 앞둔 마계에 나타나
모든 것을 평정한 마족이 최초의 ‘마왕’이 되었다.
그날부터 세상에 군림하는 자는 오직 마왕 한 명뿐.
깊은 어둠 속에서 소년은 눈을 뜬다.",/bestChallenge/detail?titleId=639111&no=42,https://shared-comic.pstatic.net/thumb/user_contents_data/challenge_comic/2015/06/26/282057/thumbnail_title_netstory_com_103944_.jpg,False,스토리
8328,천짜의 동동다리,chun****,"설렘없는 날 찾아오는 봄날의 진눈깨비, 천짜의 아으동동다리 ",/bestChallenge/detail?titleId=8328&no=8,https://shared-comic.pstatic.net/thumb/user_contents_data/challenge_comic/2008/10/28/101332/title_thumbnail_20081028055622_98x79.jpg,False,에피소드
8330,김모군의 일기,lesn****,김모군의 일기,/bestChallenge/detail?titleId=8330&no=13,https://shared-comic.pstatic.net/thumb/user_contents_data/challenge_comic/2008/10/28/120592/title_thumbnail_20081028045308_98x79.jpg,False,에피소드
8331,내맴툰,lesn****,젊어서 고생은 늙어서 신경통,/bestChallenge/detail?titleId=8331&no=37,https://shared-comic.pstatic.net/thumb/user_contents_data/challenge_comic/2013/05/17/120592/thumbnail_title_lesnoopy_010423_.jpg,False,에피소드
786571,원룸202호,hyki****,"성공한 인생을 위해 목숨 걸고 일해 온 직장인, 이도윤. 
그토록 꿈꾸던 성공 라인을 타며 궤도에 오르기 시작한 그는 긴장의 끈을 놓치고 
무방비로 취한 밤을 보내게 되는데...",/bestChallenge/detail?titleId=786571&no=12,https://shared-comic.pstatic.net/thumb/user_contents_data/challenge_comic/2022/01/02/205507/thumbnail_98x79f5dadd6a_2f71_471e_92ef_063fa605a9f6_00003022.JPEG,False,스토리
753802,타고난자,inke****,"첫사랑 곁에 완벽한 인간이 있다.
도망치려는 나에게, 어느날 그 녀석이 황당한 제안을 하는데...
'진지하게 하는 말이야...?' <자유연재입니다>",/bestChallenge/detail?titleId=753802&no=14,https://shared-comic.pstatic.net/thumb/user_contents_data/challenge_comic/2020/12/31/333980/thumbnail_98x7986d497aa_3ad5_40e4_8f92_a61be533aa35_00005243.JPEG,False,스토리
737419,두 번째 문리버,acam****,선수 생활을 그만두고 방황하던 모란은 예전의 국가대표 동료에게 당황스러운 제안을 받게 된다.,/bestChallenge/detail?titleId=737419&no=14,https://shared-comic.pstatic.net/thumb/user_contents_data/challenge_comic/2020/01/13/293124/thumbnail_98x798ce509d1_6f3c_41d1_8ef5_a922ac483b9b_00001946.JPEG,False,스토리
639114,기적의 앱스토어,sola****,"가난하고 불행한 인생을 살아왔던 남자, 정지우.
수험생인 여동생을 방해하지 않기 위해, 집에서 나가 무작정 일을 구한다.
하지만 인생은 좀처럼 잘 되지 않고...그러던 어느날 핸드폰에서 기억에 없던 앱이 발견된다.
그리고, 지우의 눈앞에 펼쳐진 것은 불행을 행복으로 바꿀 기적의 도구였다.",/bestChallenge/detail?titleId=639114&no=23,https://shared-comic.pstatic.net/thumb/user_contents_data/challenge_comic/2014/10/25/282059/thumbnail_title_sola175_184129_.jpg,False,스토리
786576,냠냠일기,paen****,냠냠!,/bestChallenge/detail?titleId=786576&no=6,https://shared-comic.pstatic.net/thumb/user_contents_data/challenge_comic/2021/12/08/290535/thumbnail_98x791d16efa0_6fc7_4450_aaf7_aa584110ab7e_00000482.JPEG,False,에피소드
663697,가짜 좀비왕 4컷,nung****,가짜좀비왕은 놀고 싶어!,/bestChallenge/detail?titleId=663697&no=923,https://shared-comic.pstatic.net/thumb/user_contents_data/challenge_comic/2020/04/01/293674/thumbnail_98x7969b0d419_228b_489b_8a9e_f4fb0279fe7d_00000175.JPEG,False,에피소드
483475,수상한 상담소,bini****,"수상한 정체의 견공들과
그들의 뒤를 쫓는 요원들.
과연 그들의 운명은?",/bestChallenge/detail?titleId=483475&no=65,https://shared-comic.pstatic.net/thumb/user_contents_data/challenge_comic/2012/06/19/228218/thumbnail_title_binibini77_170109_.jpg,False,스토리
614548,어느 토요일 밤의 무지개,rkdr****,"어느 토요일 밤, 밝은 빛과 함께 내려온 그들은 원택의 부모님을 데려간다.
남겨진 원택, 그리고 7년 후 그곳에서 벌어지는 이야기.",/bestChallenge/detail?titleId=614548&no=12,https://shared-comic.pstatic.net/thumb/user_contents_data/challenge_comic/2014/02/16/128762/thumbnail_title_rkdrms2_234554_.jpg,False,스토리
8343,[수잉츄|CRAZY CRAYON],sw****,망상쟁이 망상일기 '크레이지 크레용',/bestChallenge/detail?titleId=8343&no=370,https://shared-comic.pstatic.net/thumb/user_contents_data/challenge_comic/2008/10/28/134384/title_thumbnail_20081028055519_98x79.jpg,False,에피소드
8344,다이어트 뻬띠슈,d_de****,다이어트와는 거리가 멀었던 그녀 자신의 삶이 살로인해 '평균적'일 수 없음을 깨닫고 그녀는 다이어트를 결심하게 된다 초보 다이어터로서 여러가지 시행착오와 주위의 유혹에 흔들리는 그녀지만 자신이 꿈꾸는 새로운 삶을 위해 오늘도 그녀는 살과의 전쟁을 펼친다 뻬띠슈는 그토록 원하는 날씬녀가 될 수 있을까,/bestChallenge/detail?titleId=8344&no=35,https://shared-comic.pstatic.net/thumb/user_contents_data/challenge_comic/2008/10/28/107317/title_thumbnail_20081028055223_98x79.jpg,False,에피소드
8345,나른해 별곰,gw****,~☆,/bestChallenge/detail?titleId=8345&no=274,https://shared-comic.pstatic.net/thumb/user_contents_data/challenge_comic/2017/04/06/112168/thumbnail_title_gwonho_165635_.jpg,False,에피소드
8347,소소캣다이어리,soso****,깜찍한 고양이들의 소소한 일상과 사색,/bestChallenge/detail?titleId=8347&no=117,https://shared-comic.pstatic.net/thumb/user_contents_data/challenge_comic/2022/07/15/133322/thumbnail_98x7929bee622_a534_4ffb_b359_c8081ad737b1_00000166.JPEG,False,에피소드
8348,싸바? 싸바!,wa****,쌈바 아니고 싸바 (Ça va?  Ça va!),/bestChallenge/detail?titleId=8348&no=39,https://shared-comic.pstatic.net/thumb/user_contents_data/challenge_comic/2011/03/27/138585/thumbnail_title_wasdya_025748_.jpg,False,에피소드
663704,코스믹 코믹스,89cl****,태양계의 일상,/bestChallenge/detail?titleId=663704&no=77,https://shared-comic.pstatic.net/thumb/user_contents_data/challenge_comic/2017/12/22/242080/thumbnail_title_89claeodugod_204534_.jpg,False,옴니버스
8350,조립식,whfl****,조립식,/bestChallenge/detail?titleId=8350&no=154,https://shared-comic.pstatic.net/thumb/user_contents_data/challenge_comic/2008/10/28/138927/title_thumbnail_20081028045134_98x79.jpg,False,에피소드
8351,괭씨의 나태한 세상,coco****,"겨드랑이과 가슴에서 감정을 표출하는 
고양이의 일상",/bestChallenge/detail?titleId=8351&no=176,https://shared-comic.pstatic.net/thumb/user_contents_data/challenge_comic/2015/01/03/101975/thumbnail_title_cocoly121_154157_.jpg,False,에피소드
753822,52번지 몬스터,viva****,"깔끔쟁이 이재익과 너저분한 천재 미술가 허완이 유산 받은 폐가에서,
의미심장하게 돌아가신 할머니 살해범을 찾는 설렘살벌 비밀 연애.
#청소의 신 #댕댕미 #훈남 법대생 #걸크 #너저분함 #영앤 리치 #천재현대미술가",/bestChallenge/detail?titleId=753822&no=12,https://shared-comic.pstatic.net/thumb/user_contents_data/challenge_comic/2020/09/01/337146/thumbnail_98x79b1fe593e_ec5d_4c7c_b284_47565e03e1fa_00000389.JPEG,False,스토리
8355,눅쓰의 일기,nu****,둥글둥글한 눅쓰와 주위의 유쾌한 친구들의 세상사는 이야기를 눅쓰가 일기로 그립니다!,/bestChallenge/detail?titleId=8355&no=63,https://shared-comic.pstatic.net/thumb/user_contents_data/challenge_comic/2008/10/28/124388/title_thumbnail_20081028055252_98x79.jpg,False,에피소드
753828,용사 성장 프로젝트,kuku****,"마왕이 용사 키우는 만화
(격주 일요일 연재)",/bestChallenge/detail?titleId=753828&no=46,https://shared-comic.pstatic.net/thumb/user_contents_data/challenge_comic/2021/04/18/269003/thumbnail_98x796221a9b6_e5f6_4b8a_910f_8736a8de5368_00003716.JPEG,False,스토리
745628,가면,na****,자신의 욕망을 이루기 위해 가면을 모아라.,/bestChallenge/detail?titleId=745628&no=25,https://shared-comic.pstatic.net/thumb/user_contents_data/challenge_comic/2020/10/30/319560/thumbnail_98x793e8d65aa_3524_4bb8_a3aa_ce12b975c568_00000972.JPEG,False,스토리
8356,얀카툰,ya****,만화가 얀카와 소설가 더키의 판타지,/bestChallenge/detail?titleId=8356&no=96,https://shared-comic.pstatic.net/thumb/user_contents_data/challenge_comic/2015/06/27/141727/thumbnail_title_yanca_152847_.jpg,False,스토리
245928,가타리안,lf****,"연희를 죽일 수 없는 청가타. 도주하려는 흑가타를 막는다. 청가타는 일부러 죽임을 당하고, 청가타는 소울체로 변한다. 청가타의 마지막 부탁, 흑가타는 고통스러워하며 듣는다. “그녀를 지켜다오….” 꿈을 깬 한명당(가타리안)의 리더 노멘토. 호출한 추열에게 도망자 현우의 추격을 지시하는데... 후에 만나게될 한신, 그의 라이벌 추열. 그 둘을 포함한 가타리안의 정신적지주 노멘토... 가타리안의 지도자 마인드... 그리고 모든 가타리안들. 그들 사이에서 일어나는 숨막히는 결투. 처음 존재했던 한 조각의 퍼즐, 시간이 흐를수록 조각과 조각이 맞춰져간다.  주인공 한신이 알게되는 숨겨진 반전들... 그의 고통은 어디까지인가. 가타리안... 그들의 치열한 삶 속으로 들어간다.",/bestChallenge/detail?titleId=245928&no=26,https://shared-comic.pstatic.net/thumb/user_contents_data/challenge_comic/2010/10/11/167820/thumbnail_title_lfarm_105055_.jpg,False,스토리
